dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,ch,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,p_trace,pb,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,vdb,vdu,w_lambda
openml_cmc_23,0.029235485214097173,0.0543495952038988,1.0150583788406353,0.8137203515172496,0.011541072640868975,0.34056342885397933,0.08953992512017515,31.17966136311721,0.017533268678264765,0.01756342519311204,1.5390345832497476,0.12894450091019327,0.13461871763064676,0.13285383167257872,0.9004503540314919,4.460323276348527,16.767845591047205,79.2023797442732,0.3333333333333333,0.10116094146234017,1.8525231775190052,7.638148734815715,1.3763144092724096,1.7915330773384164,7.386680109654144,86.6470588235294,10.497414996119623,1.411764705882353,3.0833995753350667,2.5346612911201554,0.7962906596532348,3.13587142338274,12.237323131710795,0.27817808675641986,0.6976941176470588,2.2311558104686986,4.705882352941177,11.977920864461165,2.409248831915658,7.79939552895436,2.235294117647059,7.709810404321772,0.9411764705882353,3.880570000581328,0.019431670970227747,0.021397377912032525,17.0,15.0,3.0,0.03676470588235294,2.0,1473.0,0.0,17.0,8.0,1.066777482163813,51.237318159403685,0.23998429633608548,-0.010413399985661289,3.764705882352941,8.363084148242695,0.19491046104034163,0.0,0.9780609442355752,1.9294306335850453,1.0791921983858406,-0.05535685202283322,1.105803382349478,1.987273979957188,0.446452346923424,0.1503451779481214,2.299235626453971,7.674734764789498,4.460323276348528,16.345585350451564,9.110183185756352,0.0,0.7725540482964418
openml_colic_25,0.029338334606651934,0.04715284522145482,0.5624096047335848,0.31127827930715307,2.857142857142857,0.9999999999999999,0.20895718125363705,2.059420837505523,0.10572084728812595,0.15796407139926655,0.5916727785823274,0.1835141988681581,0.13966305761359935,0.5895218186709712,10.407277702961611,31.89534365079364,175.9229613168161,12.225510615583245,0.5,0.5050762722761053,3.5810087751761848,13.454795172657146,38.15191773896161,3.362552003625977,12.68975754596421,0.35,60.36543374005527,1.7899999999999998,7.502602938144709,1.1056858134558238,0.3133455792615816,4.6690394368646055,6.671293274296373,1.0506916044007308,1.21079,5.875691420678122,8.286666666666667,26.553741264485552,4.028253968253969,14.248599941920798,3.775,13.873723792277499,2.05,7.6946712796385865,0.048396569860088445,0.06193852615171028,60.0,53.0,2.0,0.029943502824858758,1.0,21.0,4.0,60.0,42.0,0.410116318288409,10.620856733431252,0.9999999999999998,-0.12203848139229441,6.236666666666666,20.821557982921405,0.9836257146133836,1.0,1.7126291581002502,5.4270738456733465,1.1673732681615896,0.07459992325515594,1.9815882997833196,1.559130020059821,0.4231255656108599,0.144082243836279,3.7923076923076926,13.899886541010815,31.895343650793652,156.3106585702769,1.990956741841546,0.0015409584072469883,2.2204460492503185e-16
openml_colleges_aaup_488,0.017343454000152643,0.05178070597260548,0.7774184092538927,1.2952470664484415,0.0595903165735568,0.7759041305700509,0.27290379779463486,362.0147683758407,0.030906543407596573,0.12623110034181254,1.4709386532154214,0.051389204144495805,0.1357925511335075,310.46091903163034,2112.5172124741357,3426.021172800919,21747.34228353292,16.914243646492814,0.24999999999999997,0.2137265346444344,64.61621686142479,161.84137300526905,144.78366907169308,61.7863833153099,158.31942312824464,16.78125,651.083921730322,24.48828125,56.514947975009726,2.161392567694496,1.1301337552381234,108.71669790862354,203.89930444750996,2834441.1884819856,15.752624999999998,36.130718312815205,184.984375,425.17165505231014,69.37254131750467,166.65355802647426,63.984375,161.08210389869066,33.21875,87.69508298282794,0.08696449477481792,0.18965405943270794,64.0,51.0,4.0,0.027281746031746032,3.0,1074.0,0.0,64.0,64.0,1.0195769802529122,7.939492045195066,1.9550346252084698,-0.3708825808853589,151.765625,371.7987056590729,2834438.1668919344,1.0,22.32998068130063,54.53310639676762,1.1673732681615896,-0.15768772447995547,8.109849919805166,6.707210001180521,0.39864954915516837,0.2014022449773465,65.25237035603715,162.4258184657132,3426.0211728009194,13464.962428357541,1.4506286918580213,7.985917032548686e-08,7.341644613424467e-08
openml_collins_987,0.041152509224806795,0.08748227462432266,1.78179030352065,1.238599046975928,0.068,1.0,0.20895718125363705,34.40039021043338,0.044584422875583236,0.169963692931952,0.6343095546405662,0.1482424409713529,0.12987400351867073,1.90558387052465,16.563000025709023,615.2922732914769,3581.1199416816885,9.398571275225521,0.5,0.4808326112068523,7.141194754265107,31.950224143983036,100.18629757348695,3.7566794518101854,13.408382010860283,14.705882352941176,162.37242905540302,8.113676470588237,42.677197535488034,2.3486098603662753,1.2332478855111642,10.184816418105795,16.276796805360565,1.0506916044007308,5.995808823529412,31.70429560230714,19.19029411764706,85.285005200399,9.246657647058825,42.96758342668046,9.136176470588236,42.98086529965757,0.6702941176470588,2.887472928162867,0.06748999779494098,0.1271498642136039,34.0,14.0,2.0,0.0213903743315508,1.0,500.0,0.0,34.0,32.0,0.439669879401343,25.40080547838175,1.0,0.026718943882756963,18.52,85.04049516660764,0.9836257146133836,0.0,4.92955780255811,24.67591079497544,1.1673732681615896,0.04267658338982799,2.4242553763837065,2.126408938464569,0.2074195577938936,0.24762843917953672,9.163735294117647,42.98268656221853,615.292273291477,3579.8024916857808,1.514981903664833,2.2484810792583374e-07,0.0
openml_company_quality_and_valuation_finance_46382,-1.2440353795148529e-05,0.0,0.05215439794709258,0.3302639855655721,1.011126564673157,0.9999999999999982,1.303034857159158e-15,4.339736894706844,0.0072676023202246295,0.005700708810580652,2.470556729511656,0.001780269218532228,0.005878548622890988,7347566.983754901,2474524201.997657,163.29131847751853,340.7254794698364,425.00350509698825,0.16666666666666666,0.06888377395753208,9.408388710054494,20.303998208322263,30.4169197538418,8.02347662832473,13.915604130453778,0.9889958734525447,67.4087598362774,31635833.4139147,852994998.3474324,2.516898100742774,0.3094141395514625,705.079820552645,63.80400597877661,1.0506916044007308,12692994.969743805,342240429.2737441,4960323681.948904,76.26089597518484,75214592.17624769,2028006346.7534878,9633526.186402988,259748163.06029156,26779.453957537833,722079.5947433953,0.005813026715974638,0.025656060795367544,727.0,718.0,6.0,3.4103697977650715e-05,5.0,719.0,0.0,727.0,726.0,1.7124594314744037,7.9719866251032965,4.999999999999982,-0.025914967775601285,4960296902.494946,58.55652533307001,0.9836257146133836,0.0,362125759.1207308,9763974192.174473,1.1673732681615896,-0.28753638923830976,26.449103300277205,2.4948645591174894,0.4931224934587678,0.05524685742729132,14332761.451331245,386453349.8775366,163.29131847751847,310.58256909770705,45.00990727935064,9.829267975472253e-14,1.546090075575756e-73
openml_corral_40669,0.009511797723858705,0.01613870648276175,0.9993231012719326,0.0016580564913041276,0.0375,0.7897262507267356,0.20895718125363705,24.89605428518882,0.13622422941300225,0.07844173899487197,0.9886994082884974,0.05181259509160301,0.08552751692973116,0.0129979035639413,0.021455756368709014,0.25133647798742137,0.05993299447373821,9.753915523132449,0.5,0.08838834764831845,0.0,0.0,0.9104471891066387,0.0,0.0,26.666666666666668,1.8197924785297728,1.0,0.0,1.8866581491716516,0.06001703801870884,-2.00873671727687,0.009122439236423105,1.6572250224187588,0.6177499999999999,0.3026344577208616,1.0,0.0,0.49374999999999997,0.015309310892394854,0.4166666666666667,0.2041241452319315,0.0,0.0,0.10136436038877839,0.0588534516416805,6.0,6.0,2.0,0.0,1.0,160.0,0.0,6.0,0.0,0.6853142072764582,8.858722507980858,0.623667551086907,-0.3200704090368303,1.0,0.0,1.6572250224187588,0.0,0.5013344201446077,0.0005767138195335738,1.1673732681615896,0.13986754427868614,0.024835941183211138,0.06083538318064198,0.49685534591194974,6.080941944488117e-17,0.4895833333333333,0.02551551815399144,0.25133647798742137,0.0005777098449960438,2.4740752499359506,6.480131594664492e-05,0.37633244891309303
openml_CostaMadre1_1446,0.13878344328628053,0.16100984161447277,2.4115574470510817,0.4008136344814364,0.125,0.514030509242286,0.20895718125363705,2.604914896783611,0.011103207010295992,0.003656224035083879,0.5529740500544369,0.5168224331626314,0.3363684202832608,2103626.7255395753,42870820.71187563,531265739.9082171,3231447837.56626,14.746498609775774,0.5,0.5255523373683799,285.46348181847924,1475.138888455062,39212.05267853406,88.06237551008722,401.1494680796547,8.0,85560.11864293533,657.6006081081081,3527.927727277621,2.9270328294768615,0.39155636678116623,28.92611647404898,35.00607867658328,0.35911550886622,303.98749556756746,1607.5211283921747,60863.553513513514,346719.0732807112,1214.3014828341857,6691.466983413708,265.3197297297297,1364.3474130085992,7.032432432432432,20.906362987458227,0.03749866762865718,0.01658173081514883,37.0,0.0,2.0,0.5480480480480481,1.0,296.0,0.0,37.0,34.0,0.383292403718047,63.31048353323691,0.2642273644318839,-0.06143759900011565,60856.52108108109,346699.25785579346,0.35911550886622,0.0,4061.626577901336,23001.479656297484,1.1673732681615896,0.3280777314478657,3.7748003065654716,2.3807812008879288,0.020884055839553172,0.019737708146147837,344.7808791375645,1796.1776132676873,531265739.90821725,3220899087.1892204,3.230243097507691,1.3993217479428804e-09,0.7357726355681161
openml_covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_44377,0.032071607066700654,0.04718021942239978,3.5776494699147596,0.014363244730478,0.005,0.27493342359369893,0.20895718125363705,12.80489861451909,0.0034406133185140826,0.006955095743529254,1.0,0.18960630795024866,0.19961165365572528,0.18784015149606034,0.19701231076502412,0.9934004167567185,0.8561478066800575,34.46569183617782,0.5,0.0,9.408388710054494,20.303998208322263,0.5029058281172514,8.02347662832473,13.915604130453778,200.0,4.2441008562738345,1.2972304567694664,0.19023956449147117,4.54863510964156,0.05935866636043583,0.9789630949903003,1.3593307456995407,0.08176918850801151,0.9104755608093742,0.10631717847051399,7.27295446395874,3.506317038103327,4.189342369786278,4.125794360917783,4.098212884366513,4.297235096056812,1.4556834755465389,3.0385106752090025,0.029014360273201412,0.060747920507091484,10.0,0.0,2.0,0.13333333333333333,1.0,2000.0,0.0,10.0,8.0,0.6931471805599453,122.30616412794704,0.0755883874089523,-0.013066915277265454,5.817270988412202,1.4257448939061879,0.08176918850801151,0.0,0.9966228682256872,0.012617240688085627,1.1673732681615896,0.008798522779437927,0.28155424988127153,1.007209923447448,0.005372095383817251,0.0069313325059260555,4.133609331687291,4.257340429925431,0.9934004167567185,0.025231645694869558,11.856346296665384,1.8466255400792403e-08,0.9244116125910478
openml_CPMP-2015-classification_41701,0.0022473323034165834,0.01740698723651579,0.11457780252713076,0.4719036726909724,1.0417457305502846,0.9999999999999986,2.499851492298633e-15,14.118686217595263,0.009085169665317016,0.02169508339002609,1.8800596155195604,0.005141151131638811,0.020054075031785665,0.02421688993325643,2.844528384492658,633.8250270095583,14838.750816538311,161.15035377641695,0.25,0.11809889565322589,0.14334524961241216,1.4380329961015923,393.49763685628426,0.1288464486252013,1.2887935753263398,0.9599271402550091,310.6326770723539,0.2688112595628415,3.7328758289997968,1.982970924170246,0.43596856272442025,498.2488759330075,104.16962946697917,1.0506916044007308,0.0919896750557377,0.89137597143847,7.8459012659380685,152.63111016811746,0.5794891762002328,9.837963176843925,0.16272317486338797,1.545469350603341,0.0572977868852459,0.5090597229564238,0.01166649387644529,0.04367245709741556,549.0,527.0,4.0,0.00037892385624825495,3.0,527.0,0.0,549.0,537.0,1.303158021781998,8.821099958614296,2.999999999999991,0.05238609838212574,7.788603479052824,152.62337504055967,0.9836257146133836,0.0,1.1882600571502862,25.170758897697247,1.1673732681615896,-0.4493818292443832,21.89442933282786,4.462984081820768,0.4810437454336233,0.089011776256443,0.1956484061114846,1.7993880698266627,633.8250270095583,14838.60112531744,4.116035162165601,1.521484040265755e-08,0.0
openml_cpu_796,0.0010367227180138993,0.0011874896981426916,0.5378104192593766,0.7681382079166904,0.1674641148325359,0.851896408887935,0.20895718125363705,226.3102821580261,0.03287921643313388,0.05309840262751124,0.8169164036868143,0.056312818739683954,0.08638925004497122,61476.26217180656,1414492.0101623156,4360773.377724907,24764682.51081974,10.607322014371238,0.5,0.3484784615416957,262.40481843794214,1286.53797415826,20472.600101499822,125.64218012236431,597.8984300073612,5.9714285714285715,21480.941914218125,441.8,2083.875812038712,1.2777124358482952,0.6223606861370817,48.00201386259367,55.58354370770525,2.646008874101497,246.40811999999994,1159.7897003771252,2800.3714285714286,11940.879414076362,426.2035543403965,2036.8613828637742,289.37142857142857,1383.5321184161487,4.142857142857143,15.224096335864978,0.07701438709789542,0.1542327837500163,35.0,29.0,2.0,0.015126050420168069,1.0,209.0,0.0,35.0,35.0,0.5662433019686854,5.983246111869316,0.7257274914761598,-0.5820763699518171,2796.2285714285713,11926.684648758195,2.646008874101497,0.0,455.5384566539668,2067.7071219120526,1.1673732681615896,0.5775639368502316,6.140551354564684,3.400891637782039,0.4184897745428951,0.17656705145986698,307.5266591676041,1515.3461139648161,4360773.377724907,23307667.172753755,0.7601676182151841,5.6700608989352455e-08,0.2742725085238403
openml_credit-approval_29,0.010459177316934994,0.042574326584382684,0.7582354620956786,0.9222447432098876,0.05555555555555555,0.7888369389788782,0.20895718125363705,20.441503000653423,0.033980992374123394,0.09451475567073518,0.992466947583736,0.06846437684387044,0.1091977399757255,108.02659763991382,2403.588590104401,732447.5872739623,4450328.3482748745,24.728718807484082,0.5,0.07219708876979763,0.8003723384443372,4.86847487057638,1807.4100535990056,0.7548288303754976,4.591444526196907,18.0,2132.9924171546454,16.919324324324325,72.11669196240372,1.7105682258055872,0.8902995825775873,66.14955991265359,107.91024590484092,1.6473496011512685,4.609884243243243,24.362726109801894,2763.1013513513512,16432.967863103426,33.11876369612855,165.89693085330538,5.385135135135135,26.5491286341234,0.3716216216216216,2.260486075448663,0.04013418387382724,0.08656158763605468,37.0,31.0,2.0,0.016516516516516516,1.0,666.0,0.0,37.0,33.0,0.6879256665166016,17.892509798614537,0.6222637162975664,-0.03376856082801809,2762.7297297297296,16433.030374825114,1.6473496011512685,0.0,146.14210289069837,854.8933120953999,1.1673732681615896,0.15925383203384363,5.819874707203397,5.71107628720742,0.41991042531267003,0.18291905223154015,7.910785135135135,30.38952862592492,732447.5872739622,4450304.319799486,1.6963251806424549,1.6972459539847586e-10,0.37773628370243356
openml_Creditability-German-Credit-Data_46416,0.016723723983794878,0.040221060569901775,1.5714262204099652,0.8449880908944575,0.02,0.48721836068253954,0.20895718125363705,24.483002340540782,0.00872600830452099,0.013443636677211214,0.8812908992306927,0.0808426553490202,0.08773502153404517,141.02632801749124,1547.1071425294222,398411.1144621123,1781692.7587416347,58.19256347119589,0.5,0.282842712474619,124.74045107642618,538.6836037109804,952.7042570123629,94.2050741439744,403.7346827181552,50.0,3058.0729121653003,132.6875,582.3471161183129,2.437572729246739,0.8384343643146694,1.6815927779730486,5.39925686548773,0.31127202249318237,82.76614500000001,363.5225211839078,931.9,4117.268830311257,168.28225,730.4100864995654,120.225,517.7121857140722,14.4,55.60424065615291,0.01514439039391886,0.0211564356003196,20.0,3.0,2.0,0.005263157894736842,1.0,1000.0,0.0,20.0,11.0,0.6108643020548935,102.7629234017212,0.2373817309861812,-0.08448093105860202,917.5,4061.799814964064,0.31127202249318237,0.0,143.10020691903836,630.7334454442205,1.035574152044164,0.11562489480374566,0.7255502486931924,1.4830221669329127,0.24926198090340174,0.14559980437192635,129.21041666666667,556.9324261064297,398411.1144621122,1781679.2836886488,4.661371468305608,1.1229499506500834e-09,0.7626182690138188
openml_Credit_Approval_Classification_46365,0.011335324742449849,0.04312897490821656,0.7702986320952604,0.7100656116975158,0.048,0.5305177655284917,0.20895718125363705,24.482511219096615,0.03016591694245314,0.10061748303966456,0.8812908992306927,0.0601609927217958,0.0777709958744042,23.85609478716304,634.9767533259273,166002.6314705748,1150066.6934023078,109.33808935417623,0.5,0.282842712474619,51.51155959912202,348.16988236068823,952.6891925814266,38.82805680082006,261.0323294837,20.833333333333332,3058.028419552157,55.223958333333336,376.1266947862205,1.64352929445483,0.7058585975598188,10.676485473505098,22.52449723827968,0.3916898571300832,34.36234375,234.79926942864958,388.0416666666667,2658.6951443456946,69.71914583333331,471.9704846642556,49.71875,334.62800728268206,5.770833333333333,36.10931369412873,0.008060236871123186,0.01414341710526765,48.0,42.0,2.0,0.0070921985815602835,1.0,1000.0,0.0,48.0,34.0,0.6108643020548935,94.56774129739938,0.28144909954134373,-0.08448334691966165,382.2708333333333,2622.6826345717845,0.3916898571300832,0.0,59.64270800355942,407.3102791595305,1.057715601874594,0.11563127386221102,2.103781790363062,2.868662173586666,0.4536256408734028,0.1295890971800454,53.40361111111111,359.97065427991595,166002.63147057474,1150058.2749279388,4.661394743992335,9.903487986608593e-10,0.7185509004586562
openml_cylinder-bands_6332,0.00458587725717667,0.008100093533847403,0.5217087640219038,0.7741588875138115,0.3544973544973545,0.7606351464820512,0.20895718125363705,1.8842300427350571,0.022664346684575204,0.08482507400330744,0.9568374411467747,0.04946486369547597,0.07894389540496821,23.05663019535351,1564.8055136935732,292949.9598120855,3381809.9912877153,108.68574958144775,0.5,0.17210006314593224,267.7088029493479,3059.5895916669756,911.0691133432713,264.25842427847584,3020.055423847291,2.8208955223880596,5466.037529923766,24.78050373134328,242.20411843061987,1.4697424986585648,0.7664265993429714,106.67923819799832,128.75336492056874,1.3728498110628309,17.630243854477605,175.00795235097496,684.0620149253732,7623.084854949806,285.32956571803686,3103.483253895525,285.7774440298508,3114.4258501108916,174.4407182835821,1990.861247494259,0.008803706510113661,0.012185551127639395,134.0,116.0,2.0,0.005162159129166199,1.0,378.0,0.0,134.0,117.0,0.6632291745850795,58.26012679120628,0.5785658260637715,-0.009584634156008864,509.62129664179105,5633.410109273257,1.3728498110628309,0.0,49.80284247595387,540.9746934230642,1.1673732681615896,0.022675410551169495,7.38678925794811,7.330066249553615,0.4390746311258179,0.15473363364072268,286.33716890874575,3116.723840336565,292949.95981208544,3381761.4741692827,7.563685340618808,2.9219916027190447e-09,0.4214341739362285
openml_dataset_credit-g_46542,0.0147593109187669,0.03178941791694678,1.5362561099314946,0.9080355715870043,0.02,0.4246425251402326,0.20895718125363705,24.482503781965125,0.05718606048472965,0.1519700433115137,0.8812908992306927,0.07312931223869672,0.08092896133098398,141.09741750698066,1546.542798787849,398406.8975420421,1781673.9638864694,62.42533265328255,0.5,0.282842712474619,123.62774303789286,538.9627136943494,952.689747214019,93.18733632196815,404.0041877986534,50.0,3058.0485367411493,132.8375,582.3119770804271,2.4034294888900014,0.9009563710774794,1.5769722446431353,5.571317001962046,0.21999018453495353,82.840275,363.50522409770826,931.3,4117.411183332505,167.8896,730.5066490329916,119.975,517.7726709819566,13.85,55.74592267365249,0.014117520272186346,0.021139292305399196,20.0,3.0,2.0,0.005263157894736842,1.0,1000.0,0.0,20.0,11.0,0.6108643020548935,107.81911839419506,0.18032127415747307,-0.0844833734901749,917.45,4061.811580213673,0.21999018453495353,0.0,143.10568600736397,630.7286180737855,1.0340965506685476,0.11562958811814733,-0.08076240261070647,1.6002495299092834,0.24926209865672716,0.1455995922440853,128.8706666666667,557.0122870003993,398406.8975420421,1781660.4983263747,4.661415398281619,1.2966709065795264e-09,0.8196787258425269
openml_datatrieve_1075,0.2576021186977042,0.24327614753267957,2.1554068975034926,0.4685845250684223,0.06153846153846154,0.4217262628334663,0.20895718125363705,3.0586005504410223,0.019678503906201114,0.022397939540504976,0.41823656965418116,0.5191124768824315,0.3535853390962477,86969.12699335547,201668.35701607753,249894.32813059032,699853.3944334603,9.993224866105033,0.5,0.5874425566780549,212.2354003564315,255.44735891547435,773.1228675602325,87.64162436506824,106.3297688667742,16.25,1797.6325485904983,380.0625,454.64518642092133,2.531791454893569,0.47611426193361694,3.2156784157535214,2.8145065323759932,0.216327554052677,260.47428749999995,310.7109451493482,2120.375,2581.521696181758,357.7903846153846,420.1199981285788,272.4375,323.5724071650292,6.0,6.718843437888484,0.04185201226410443,0.014617010101466932,8.0,1.0,2.0,0.5357142857142857,1.0,130.0,0.0,8.0,7.0,0.28989949906285883,50.500675377373405,0.1778530407634819,-0.10787416732164665,2114.375,2574.836024598737,0.216327554052677,1.0,336.91079495271276,394.80258267344766,1.1673732681615896,0.20911169670304464,1.494132212226325,0.6024303633846452,0.06565744925516069,0.17400449237143956,285.150641025641,336.9707033893405,249894.32813059038,339918.7661647069,3.2936769413955056,6.907929406793021e-07,0.822146959236518
openml_dermatology_35,0.013054396308473819,0.0229705826157254,0.4989192149568613,0.35158474261707506,0.2709497206703911,0.9505928625452377,0.09119209139150922,16.18891119580628,0.18719406697659277,0.1577682189764606,2.428450960635252,0.08203054457055087,0.08424028157675216,0.014251630935159298,0.05610364209357144,2.519040778783438,23.84145832881835,19.77887618738077,0.16666666666666666,0.08481077450350856,0.0,0.0,29.211457985797875,0.0,0.0,3.6907216494845363,20.78215794495519,0.3943298969072165,2.521995699183691,2.804590148171514,0.3409061688082162,18.636298689222766,41.9792989947763,453.007659038247,0.18341443298969073,1.8064226693125238,1.7628865979381443,7.513561621988781,0.5056441859125725,3.6740624897236995,0.4020618556701031,3.555101363458905,0.0,0.0,0.12278002742059943,0.09735768771017843,97.0,96.0,6.0,0.00816151202749141,5.0,358.0,0.0,97.0,82.0,1.6832739364924156,3.063520960520287,4.551397941739175,-0.05149695601783717,1.7628865979381443,7.513561621988781,312.23418711817203,0.0,0.44792233396695763,1.530541220543515,1.1673732681615896,-0.10962692010241556,3.477859677490104,2.9264165720357744,0.49360266443347095,0.04921252981520649,0.41762122947689956,3.6615544435430665,2.5190407787834364,23.83464243992437,11.708536963812586,6.625183163154966e-06,1.2067840982103972e-08
openml_diabetes_37,0.028840438796475666,0.03211053699372291,2.958105757854844,0.34168940624694744,0.010416666666666666,0.5506842068290074,0.20895718125363705,24.299108056220984,0.01248981695807782,0.008523298017724572,0.9331343166407832,0.17165678897092662,0.13243386555207,109.35023488509573,266.09287378284057,1893.0594716960863,4682.592251943349,12.954877983803843,0.5,0.21360517348343622,3.9807001879224595,11.105207416322994,45.24310842710197,3.786169797298347,10.58269832128959,96.0,145.32696280198326,31.2728125,41.090233272933695,3.8192105024836493,0.3357632924270967,2.7345612250230227,2.913385829403486,0.43524139649273164,15.6168744375,15.086466992445496,179.19,276.32481342486363,44.98579117838541,41.635276665409364,38.3590625,38.609856900646406,2.63475,7.420731803535283,0.07202957201197768,0.05160877219809383,8.0,0.0,2.0,0.03571428571428571,1.0,768.0,0.0,8.0,8.0,0.6467994206632901,40.06793467220582,0.30325309565089303,-0.09046136041091304,176.55525,277.4951336879622,0.43524139649273164,0.0,25.733742975451573,37.5055644506936,1.0325939949354748,0.10426011347558611,0.5271805558363709,1.321603237158665,0.015922964296627953,0.018549250712783114,40.20920779220779,38.843545867894534,1893.0594716960932,4613.544969593338,4.427473994795723,3.677823734431679e-08,0.696746904349107
openml_diggle_table_a2_694,0.38871964310285734,0.30110594215865977,2.5836486639173604,0.0010196130410130987,0.025806451612903226,0.5237395857262123,0.4033216310282741,1012.9393211160186,0.46759242918811994,0.2296009291554062,3.120903063728351,0.7097794528194122,0.360473861340404,1091.6164047472046,3277.9932730501805,4343.0328908342535,11759.057739799213,2.125151794592032,0.1111111111111111,0.02881238926231024,136.4113593152615,194.9400189863491,55.76224643811849,127.19194974731826,189.10545807408602,38.75,263.69266674686185,72.387384375,96.84848927688633,4.235996365308653,0.6290577526870533,-0.7979416806647208,0.7196762618628298,45609276.39598013,51.79128588375,68.3449158788066,224.7454,309.06517313677665,144.80141233870967,201.51595674334672,150.15974375,211.60663974906606,76.3031875,127.76390503264145,1.468555362337058,0.629260731681011,8.0,0.0,9.0,0.75,8.0,310.0,0.0,8.0,1.0,2.1632451594242017,0.7593130842583583,3.333103595640467,-0.43863650026434614,148.4422125,202.55230513372828,45609262.900644876,0.0,40.984187821722,55.170688277931134,1.1673732681615896,0.43328383145738886,0.11456525506874095,0.38037433039738294,0.004556145818876092,0.005797773273177402,144.47200356182796,200.7052967280493,4343.0328908342535,6771.305434261561,0.7576028653803024,0.00010994111624417815,2.2187086693433517e-10
openml_disclosure_x_bias_774,0.01197092492620721,0.00147437585534742,2.999980208063812,0.0,0.004531722054380665,0.15471644013568697,0.20895718125363705,3.8811302863556265,0.0025099144286007727,0.00019585537179237866,0.9987091547244374,0.0349233529431175,0.033547082066472875,0.9241118785903701,0.1510013058106111,84.85037684127371,120.84479279116614,78.11286079720665,0.5,0.02990783968764856,22.08019119507311,15.64411309620218,2.440124634972114,20.50536361263028,14.111003738715992,220.66666666666666,19.278455083747023,10.704604416666669,9.654713148108009,3.98590389897945,0.001073368559211716,-0.0037392873682608276,0.10565657608797074,0.024524217376670123,7.7791940457000015,6.927422837905242,48.075157,40.13082996589355,23.42897575981873,16.95283733368152,23.07308,16.3927750555227,3.9657503333333337,1.5728395414184289,0.01278546380879897,0.001073368559211716,3.0,0.0,2.0,0.0,1.0,662.0,0.0,3.0,3.0,0.69225243479665,233.63992021933706,0.02393717684825961,-6.018637761456662e-05,44.10940666666667,38.96208257435178,0.024524217376670123,0.0,7.532171265912183,6.494240470860386,1.1673732681615896,0.0017838754612521672,0.13923420353509933,0.40052500050371204,0.0,0.0,23.254643634840864,16.64695948257828,84.85037684127376,120.83400346615488,11.18078313371466,2.2367757179561973e-08,0.9760628231517404
openml_doa_bwin_45711,0.005874899534895275,0.007789503069499582,1.1447321029507227,1.3692323887764077,0.06037735849056604,0.29789390795392967,0.20895718125363705,0.7240286886117294,0.01776152229448954,0.08803939291901014,0.9170328332061364,0.058625374390713254,0.10758689782650203,164561.44638817201,2592558.3160417853,28938499.063840155,162847508.79907337,175.86022094598886,0.5,0.2374811453796329,9.408388710054494,20.303998208322263,2388.824032045618,8.02347662832473,13.915604130453778,16.5625,18335.49729917376,260.51728287675,1222.178636525935,2.056550380936393,1.3642701603274525,115.50640509533724,174.0741067525677,0.09738258717934739,57.20613720572145,227.18206972674483,13669.880203693061,69182.20317451167,417.94129059214333,2009.034741664117,48.834936673765625,172.98934363814124,-109.56722512978125,629.3529291376162,0.005214555220465579,0.008156473488878862,32.0,21.0,2.0,0.016129032258064516,1.0,530.0,0.0,32.0,30.0,0.635638722817732,218.5263171167484,0.08874078039606433,0.018465428870216766,13779.447428822845,69198.58033046711,0.09738258717934739,0.0,1081.0322140444564,5354.0331174738985,1.1673732681615896,-0.058700854446290765,7.6465254219825045,7.579331017835013,0.32939107642565,0.23825217640973834,94.16024242655868,389.9960741660357,28938499.063840147,162184446.5636873,12.625178048321075,5.013419455861531e-10,0.9112592196039356
